problem_id,category_id,level,solved,name,topics
2085,7,5,33,"Little Red-Cap","graphs"
2086,7,6,71,"Bike Land","minimax path"
2087,3,4,343,"Good And Bad Sets","trie"
2088,7,5,148,"Dengue","tsp"
2089,6,3,179,"Cafeteria","dynamic programming"
2090,2,3,110,"I Went to Market And Bought...","pa"
2091,4,5,419,"Lonely Number","bitwise"
2092,4,6,14,"Watching the Game","data structures"
2093,3,7,54,"Escaping from Escaping","strings"
2094,8,9,9,"Flowers of Babylon","geometry"
2095,6,3,209,"War","greedy"
2096,5,6,38,"Horace and His Primes","math"
2097,3,6,71,"Name to Number","mathematics"
2098,7,8,6,"Treasure Island","graphs"
2099,6,5,48,"Game of Stones","game theory - dynamic programming"
2100,5,3,42,"Xing Tzen Zu’s Movie Theater","unknown"
2101,5,5,34,"Day Combinations","unknown"
2102,2,3,51,"Counting in Chinese","matrix"
2103,7,4,86,"Harbin is Too Much Money!","graphs"
2104,8,5,17,"Lasers","unknown"
2105,6,5,0,"Monopoly","unknown"
2106,6,4,121,"Assembling","dynamic programming, bitmask"
2107,5,3,12,"The Ekaterinburg Pyramids","unknown"
2108,3,2,524,"Counting Characters","string processing"
2109,6,4,1,"Spies's Duel","unknown"
2110,4,4,11,"Sun Bath in The Garden","unknown"
2111,4,4,76,"Understanding Sorobov","unknown"
2112,7,5,7,"Scheduling Classrooms","unknown"
2113,6,6,0,"Sverdlovsk's Incident","unknown"
2114,5,5,3,"Poker","unknown"
2115,6,5,263,"Production in Ekaterinburg","greedy"
2116,2,2,396,"Students Game","math"
2117,7,5,57,"Help Me Master","unknown"
2118,7,3,47,"What Headquarter?","unknown"
2119,6,4,27,"Goão and Stairs","unknown"
2120,4,8,47,"Tutors","unknown"
2121,7,6,0,"Tourism in Yekaterinburg","unknown"
2122,4,3,23,"Voting at Yekaterinburg","unknown"
2123,2,4,102,"The Law Goes on Horseback!","unknown"
2124,6,4,36,"Mrs. Montagny Menu!","unknown"
2125,2,5,17,"Totems Builders","unknown"
2126,1,1,834,"Searching Subsequences","subsequences contiguous, bignum"
2127,7,6,123,"Vine System","graphs"
2128,7,8,22,"Demonstration of Honesty!","intersection of matroids"
2129,5,3,221,"Factorial","-"
2130,7,4,78,"Worldwide Finals in 2008","unknown"
2131,7,4,196,"Mrs. Montagny's Table","graphs"
2132,3,3,146,"Not One More Canadian Game!","strings, counting"
2133,5,6,31,"Dinostratus Numbers","math"
2134,2,2,196,"Who Will Fail?","-"
2135,5,2,100,"Retrieval","-"
2136,4,2,533,"Friends of Habay","list, sort"
2137,3,1,1290,"The Library of Mr. Severino","sort"
2138,2,2,320,"Most Frequent Digit","unknow"
2139,1,1,1071,"Pedrinho's Christmas","ad-hoc"
2140,1,1,1572,"Two Bills","ad-hoc"
2141,2,4,15,"P4 Simplified","simulation"
2142,2,3,52,"Stop the Pigeon!","simulation"
2143,1,1,990,"The Return of Radar","unknow"
2144,2,1,437,"Bodybuilder","ad-hoc"
2145,5,3,48,"The Love Life of the Numbers","math"
2146,1,1,2507,"Password","unknow"
2147,1,1,2123,"Galopeira","unknow"
2148,5,4,90,"Dice Seat","unknow"
2149,5,1,511,"The Uncle Phill Bonati's Sequence","unknow"
2150,3,2,455,"Alien Vowels","unknow"
2151,2,2,192,"Rulk's Punch","unknow"
2152,1,1,2039,"Pepe, I Already Took the Candle!","unknow"
2153,3,2,207,"Sanduicheiche","unknow"
2154,5,2,175,"Polynomial Derivative","unknow"
2155,7,6,24,"The Lizard's Icosahedrons","unknow"
2156,2,3,106,"The Adventures of Pak-man","unknow"
2157,3,1,917,"Mirror Sequence","unknow"
2158,8,1,206,"Helping Uncle Cláudio","space geometry"
2159,1,1,1213,"Approximate Number of Primes","ad hoc, math library"
2160,1,1,2287,"Name at Form","ad hoc, fgets, string"
2161,1,1,1095,"Square Root of 10","ad hoc, repetition, continued fraction"
2162,1,1,1308,"Peaks and Valleys","ad hoc, array"
2163,1,1,1255,"The Force Awakens","unknown"
2164,1,1,1959,"Fast Fibonacci","ad hoc, math library"
2165,1,1,3073,"Twitting","ad hoc, fgets, string"
2166,1,1,1251,"Square Root of 2","ad hoc, repetition, continued fraction"
2167,1,1,1661,"Engine Failure","ad hoc, array"
2168,1,1,894,"Twilight at Portland","unknown"
2169,6,4,50,"Help Leonardo!","dynamic programming (knapsack problem)"
2170,5,1,345,"Taxes of Project","basic financial math"
2171,2,2,103,"Sharing with Fink","ad hoc, simulation"
2172,1,1,1707,"Event","unknow"
2173,7,5,101,"Slush Fund","kuskal"
2174,3,1,969,"Pomekon Collection","string"
2175,2,1,696,"What is the Fastest?","ad-hoc"
2176,1,1,1714,"Parity","unknown"
2177,5,2,219,"Rio 2016","euclidian distance"
2178,2,1,174,"Blue Lagoon","simulation"
2179,2,2,97,"Batuke","ad-hoc, matrix traversal"
2180,5,2,306,"Travel to Mars in Primo Speed","prime numbers, simple calculation"
2181,6,3,47,"URI - Uireb Rhom uin Iavas","greedy algorithms"
2182,7,3,112,"Luciano and the Bike","unknown"
2183,6,5,53,"Final Battle","unknown"
2184,7,6,76,"Pomekons","unknown"
2185,4,6,74,"Playing with Pomekons","segment tree"
2186,4,4,34,"Bino, Prant and Indecision","data structure"
2187,2,5,237,"Bits Exchanged","unknown"
2188,2,5,84,"Capuchin Monkey","unknown"
2189,2,5,238,"Kermesse","unknown"
2190,7,5,73,"Optical Network","unknown"
2191,2,5,102,"Goal Difference","unknown"
2192,2,5,1,"To Add or to Multiply","unknown"
2193,2,5,0,"Affine Mess","unknown"
2194,2,5,12,"Ancient Messages","unknown"
2195,2,5,1,"Chips Challenge","unknown"
2196,2,5,7,"Coffee Central","unknown"
2197,2,5,1,"Machine Works","unknown"
2198,2,5,0,"Magic Sticks","unknown"
2199,2,5,8,"Mining Your Own Business","unknown"
2200,2,5,3,"Mummy Madness","unknown"
2201,2,5,1,"Pyramids","unknown"
2202,2,5,13,"Trash Removal","unknown"
2203,1,1,546,"Crowstorm","beginner, distance between two points"
2204,5,5,82,"Stop The Bomb!","gcd"
2205,2,5,1,"Asteroid Rangers","unknown"
2206,2,5,0,"Curvy Little Bottles","unknown"
2207,2,5,3,"Bus Tour","unknown"
2208,2,5,16,"Fibonacci Words","unknown"
2209,2,5,0,"Infiltration","unknown"
2210,2,5,1,"Keys","unknown"
2211,2,5,0,"Minimum Cost Flow","unknown"
2212,2,5,1,"Room Service","unknown"
2213,2,5,2,"A Safe Bet","unknown"
2214,2,5,1,"Shortest Flight Path","unknown"
2215,2,5,2,"Stacking Plates","unknown"
2216,2,5,12,"Takeover Wars","unknown"
2217,2,1,398,"Nove","ad-hoc"
2218,5,1,177,"The Fearful Evil-Son","induction"
2219,2,2,88,"Passing By The PokeStops","ad-hoc"
2220,6,3,154,"Helping Gust-Avô","binary search"
2221,1,1,1324,"Pomekons Battle","unknown"
2222,1,2,509,"Playing with Sets","bitmask"
2223,4,5,76,"Pomekon Catalog","persistent bit"
2224,6,3,80,"Pomekon Tournament","dp, bitmask"
2225,7,4,78,"Penalization","shortest path"
2226,6,2,28,"Balloon Factory","unknown"
2227,2,5,114,"Airport","unknown"
2228,2,5,117,"Treasure Hunt","unknown"
2229,2,5,84,"Folding","unknown"
2230,2,5,133,"Toll","unknown"
2231,2,5,129,"Lunar Temperature","unknown"
2232,5,2,922,"Pascal's Triangle","math"
2233,2,5,261,"Colorful Labels","unknow"
2234,1,1,3381,"Hot Dogs","unknow"
2235,1,1,2619,"Walking in Time","unknow"
2236,6,7,143,"Hot Potato","unknow"
2237,2,4,283,"Containers","dynamic programming, shortest path algorithm"
2238,5,4,732,"Dividers","math"
2239,4,7,85,"Hex Statistics","structure"
2240,4,5,164,"Merging Trees","tree"
2241,4,5,217,"Go--","graphs"
2242,3,1,1814,"Huaauhahhuahau","string"
2243,6,5,511,"Isosceles","pd"
2244,2,7,53,"Olympic Games","ad-hoc"
2245,8,7,33,"Shrinking Polygons Kit"," computational geometry"
2246,2,5,384,"Tiles","ad-hoc"
2247,2,5,164,"Grandma Vitória's Piggy Banks","unknown"
2248,2,2,197,"Internship","unknown"
2249,2,5,43,"Erdos Number","unknown"
2250,2,5,102,"Tetris","unknown"
2251,2,5,213,"Towers of Hanoi","unknown"
2252,2,1,227,"Discovering Password","unknow"
2253,3,1,901,"Passwords Validator","string"
2254,2,2,65,"Japanese Daisy Game","unknow"
2255,2,5,2,"Self-Assembly","unknown"
2256,2,5,0,"Hey, Better Bettor","unknown"
2257,2,5,7,"Surely You Congest","unknown"
2258,2,5,4,"Factors","unknown"
2259,2,5,0,"Harvard","unknown"
2260,2,5,5,"Low Power","unknown"
2261,2,5,0,"Map Tiles","unknown"
2262,2,5,1,"Matryoshka","unknown"
2263,2,5,0,"Pirate Chest","unknown"
2264,2,5,0,"Pollution Solution","unknown"
2265,2,5,0,"Up a Tree","unknown"
2266,2,5,0,"Baggage","unknown"
2267,2,5,0,"Buffed Buffet","unknown"
2268,2,5,0,"Crane Balancing","unknown"
2269,2,5,0,"Game Strategy","unknown"
2270,2,5,0,"Maze Reduction","unknown"
2271,2,5,0,"Messenger","unknown"
2272,2,5,2,"Metal Processing Plant","unknown"
2273,2,5,0,"Pachinko","unknown"
2274,2,5,0,"Sensor Network","unknown"
2275,2,5,0,"Skiing","unknown"
2276,2,5,0,"Surveillance","unknown"
2277,2,5,0,"Wire Crossing","unknown"
2278,2,5,2,"Amalgamated Artichokes","unknown"
2279,2,5,0,"Asteroids","unknown"
2280,2,5,1,"Catering","unknown"
2281,2,5,1,"Cutting Cheese","unknown"
2282,2,5,0,"Evolution in Parallel","unknown"
2283,2,5,0,"Keyboarding","unknown"
2284,2,5,0,"Pipe Stream","unknown"
2285,2,5,82,"Palíndrome","unknown"
2286,2,5,310,"Par ou Ímpar","unknown"
2287,2,5,83,"Proteja sua Senha","unknown"
2288,2,5,73,"TV da Vovó","unknown"
2289,2,2,106,"Hamming Distance","bitwise"
2290,4,5,151,"Apaixornados Numbers","bitwise"
2291,5,3,73,"Divine Numbers","sieve, number theory"
2292,3,1,339,"LED Panel","binary, ad hoc"
2293,2,5,302,"Campo de Minhocas","unknown"
2294,2,5,108,"Duende Perdido","unknown"
2295,2,5,246,"Frota de Táxi","unknown"
2296,2,5,122,"Trilhas","unknown"
2297,2,5,308,"Bafo","unknown"
2298,2,5,46,"Mini-Poker","unknown"
2299,2,5,130,"Pedido de Desculpas","unknown"
2300,7,5,196,"Transmissão de Energia","unknown"
2301,2,5,77,"Vivo ou Morto","unknown"
2302,2,5,7,"Conversa não tão Secreta","unknown"
2303,2,5,102,"Margaridas","unknown"
2304,2,5,87,"Banco Imobiliário","unknown"
2305,2,5,69,"Colheita de Caju","unknown"
2306,2,5,46,"Escada Perfeita","unknown"
2307,2,5,51,"Jogo de Cartas","unknown"
2308,2,5,31,"Museu","unknown"
2309,2,5,96,"Truco","unknown"
2310,1,1,1646,"Volleyball","arrays"
2311,1,1,1146,"Diving","repetition"
2312,2,1,446,"Medal Table","sorting"
2313,1,1,1152,"Which Triangle","selection"
2314,3,3,49,"Indenter","unknow"
2315,2,1,209,"Easy Difference Between Dates","ad-hoc"
2316,2,5,47,"Autorama","unknown"
2317,2,5,43,"Lobo Mau","unknown"
2318,2,5,91,"Quadrado Mágico","unknown"
2319,2,5,30,"Penalidade Mínima","unknown"
2320,2,5,6,"Subsequência","unknown"
2321,2,5,99,"Detectando Colisões","unknown"
2322,2,5,211,"Peça Perdida","unknown"
2323,2,5,48,"Móbile","unknown"
2324,2,5,58,"Pastas","unknown"
2325,2,5,63,"Repositórios","unknown"
2326,2,5,16,"Sacoleiro","unknown"
2327,2,5,147,"Quadrados","unknown"
2328,2,5,126,"Chocolate","unknown"
2329,2,5,105,"Pão a Metro","unknown"
2330,2,5,50,"Telemarketing","unknown"
2331,2,5,36,"Uiquipédia","unknown"
2332,2,5,34,"Jogo do Labirinto","unknown"
2333,2,5,59,"Pizza","unknown"
2334,1,2,1450,"Little Ducks","-"
2335,5,2,43,"Arquibaldo's Challenge","-"
2336,3,3,197,"ABC","-"
2337,5,1,65,"Pro Ability","numbers' theory"
2338,1,1,311,"Morse","unknow"
2339,2,5,526,"Aviões de Papel","unknown"
2340,2,5,82,"Feira de Bactérias","unknown"
2341,2,5,145,"Número de Envelopes","unknown"
2342,2,5,187,"Overflow","unknown"
2343,2,5,267,"Caçadores de Mitos","unknown"
2344,2,5,721,"Notas da Prova","unknown"
2345,2,5,529,"Assigning Teams","unknown"
2346,2,5,111,"Back to the Future","unknown"
2347,2,5,82,"Counting Self-Rotating Subsets","unknown"
2348,2,5,206,"Dating On-Line","unknown"
2349,2,5,262,"Farm Robot","unknown"
2350,2,5,162,"Game of Matchings","unknown"
2351,2,5,144,"Hotel Rewards","unknown"
2352,2,5,0,"Internet Trouble","unknown"
2353,2,5,230,"Just in Time","unknown"
2354,2,5,151,"Kill the Werewolf","unknown"
2355,2,1,298,"Brazil and Germany","unknow"
2356,3,1,530,"Bacteria I","unknow"
2357,7,3,137,"Violence in Syldavia","unknow"
2358,3,6,25,"Bacteria II","unknow"
2359,7,4,76,"Allocating Ambulances","unknow"
2360,6,5,23,"Centrals of Supervision","unknow"
2361,6,4,62,"Input and Output","unknow"
2362,8,6,0,"Alien Invasion","unknow"
2363,6,6,8,"Playing with Transformations","unknow"
2364,6,7,2,"Henrique","unknow"
2365,2,2,58,"Brazilian Soccer' Big Bet","unknow"
2366,2,5,87,"Maratona","unknown"
2367,2,5,24,"Competição de Chocolate","unknown"
2368,2,5,15,"Simulador","unknown"
2369,2,5,340,"Conta de Água","unknown"
2370,2,5,89,"Times","unknown"
2371,2,5,50,"Naval Battle","unknown"
2372,2,5,47,"Meeting","unknown"
2373,2,5,457,"Garçom","unknown"
2374,2,5,779,"Pneu","unknown"
2375,2,5,642,"Sedex","unknown"
2376,2,5,100,"Copa do Mundo","unknown"
2377,2,5,714,"Pedágio","unknown"
2378,2,5,277,"Elevator","unknown"
2379,2,5,14,"Dança Indígena","unknown"
2380,2,5,79,"Fusões","unknown"
2381,2,5,320,"Lista de Chamada","unknown"
2382,2,5,63,"Sedex Marciano","unknown"
2383,2,5,6,"Altas Aventuras","unknown"
2384,2,5,18,"Tradutor Alienígena","unknown"
2385,2,5,38,"Multiplicação de Matrizes","unknown"
2386,2,5,189,"Telescópio","unknown"
2387,2,5,72,"Dentista","unknown"
2388,2,5,104,"Tacógrafo","unknown"
2389,2,5,54,"Floresta","unknown"
2390,2,5,136,"Escada Rolante","unknown"
2391,2,5,51,"Progressões Aritméticas","unknown"
2392,2,5,52,"Pulo do Sapo","unknown"
2393,2,5,52,"O Mar não está para Peixe","unknown"
2394,2,5,68,"Corrida 1","unknown"
2395,2,5,176,"Transporte de Contêineres","unknown"
2396,2,5,106,"Corrida","unknown"
2397,2,5,244,"Triângulos","unknown"
2398,2,5,32,"Caça ao Tesouro","unknown"
2399,2,5,161,"Campo Minado","unknown"
2400,2,5,66,"Balé","unknown"
2401,2,5,65,"Calculadora","unknown"
2402,2,5,92,"Selos","unknown"
2403,2,5,55,"Escalonamento Ótimo","unknown"
2404,7,5,130,"Reduzindo Detalhes em um Mapa","minimum generating tree"
2405,2,5,75,"Colorindo","unknown"
2406,2,5,100,"Expressões","unknown"
2407,2,5,66,"Quadrado Mágico","unknown"
2408,2,5,454,"Vice-Campeão","unknown"
2409,2,5,174,"Colchão","unknown"
2410,2,5,219,"Frequencia na Aula","unknown"
2411,2,5,36,"O Tabuleiro Esburacado","unknown"
2412,2,5,62,"Tarzan","unknown"
2413,2,5,685,"Busca na Internet","unknown"
2414,2,5,546,"Desafio do Maior Número","unknown"
2415,2,5,174,"Consecutivos","unknown"
2416,2,5,566,"Corrida","unknown"
2417,2,5,123,"Campeonato","unknown"
2418,2,5,195,"Carnaval","unknown"
2419,7,5,102,"Costa","related components"
2420,2,5,126,"Guerra por Território","unknown"
2421,2,5,88,"Álbum de Fotos","unknown"
2422,2,5,123,"Soma das Casas","unknown"
2423,2,5,162,"Receita de Bolo","unknown"
2424,2,5,457,"Tira-teima","unknown"
2425,2,5,38,"Banco","unknown"
2426,2,5,28,"Bomba","unknown"
2427,2,5,243,"Chocolate","unknown"
2428,2,5,55,"Capital","unknown"
2429,7,5,87,"Rodovia","componentes fortemente conectados"
2430,2,5,25,"Catálogo de Músicas","unknown"
2431,2,5,42,"Lençol","unknown"
2432,2,5,109,"Tiro ao Alvo","unknown"
2433,2,5,56,"Vende-se","unknown"
2434,2,5,371,"Saldo do Vovô","unknown"
2435,2,5,334,"Corrida","unknown"
2436,2,5,58,"Robô","unknown"
2437,2,5,436,"Distância de Manhattan","unknown"
2438,2,5,249,"Quadradinho de 8","unknown"
2439,2,5,27,"Cachecol da Vovó Vitória","unknown"
2440,7,5,209,"Famílias de Troia","componentes conexos"
2441,2,5,41,"Janela","unknown"
2442,2,5,30,"Plantação","unknown"
2443,2,5,168,"Soma de Frações","unknown"
2444,2,5,389,"Volume da TV","unknown"
2445,2,5,44,"Polígono","unknown"
2446,6,5,167,"Troco","programação dinâmica"
2447,2,5,9,"Torneio","unknown"
2448,2,5,165,"Postman","unknown"
2449,2,5,86,"Door Lock","unknown"
2450,2,5,78,"Matrix Ladder","unknown"
2451,2,5,109,"PacMan","unknown"
2452,2,5,87,"Semente","unknown"
2453,2,5,188,"Língua do P","unknown"
2454,2,1,1349,"Flíper","unknown"
2455,2,5,635,"Gangorra","unknown"
2456,2,5,240,"Cards","unknown"
2457,2,5,189,"Letras","unknown"
2458,2,5,54,"Setas","unknown"
2459,2,5,47,"Copa do Mundo","unknown"
2460,2,5,188,"Fila","unknown"
2461,2,5,47,"Bluff","unknown"
2462,2,5,13,"Flight","unknown"
2463,2,5,100,"Corredor","unknown"
2464,2,5,120,"Decifra","unknown"
2465,2,5,73,"Passa Bolinha","unknown"
2466,2,5,75,"Sinuca","unknown"
2467,2,5,15,"Frequency","unknown"
2468,2,5,45,"Map","unknown"
2469,2,5,210,"Grades","unknown"
2470,2,5,61,"Jogo da Memória","unknown"
2471,2,5,66,"Quadrado","unknown"
2472,2,5,138,"Tapetes","unknown"
2473,2,5,413,"Loteria","unknown"
2474,5,5,62,"Mocking the System","prime numbers"
2475,6,6,44,"Manufacture of Presents","dynamic programming"
2476,7,7,64,"Noel's Deliveries","lca"
2477,7,7,7,"Distribution Network","flood fill, dfs, dijkstra"
2478,2,1,211,"Hit the Gift","maps"
2479,2,1,562,"Sorting Santa's List of Children","sorting"
2480,6,5,19,"Red Lights","sort"
2481,6,3,48,"It's a Trap Bino","dynamic programming"
2482,4,2,280,"Noel's Labels","maps"
2483,1,1,2621,"Merry Christmaaas!","repetition"
2484,3,1,641,"Abracadabra","unknown"
2485,7,2,131,"Bicho da Goiaba","unknown"
2486,1,1,814,"C Mais ou Menos?","unknown"
2487,2,2,28,"Do Lado Escuro do Código","unknown"
2488,4,4,49,"É Na Batida do Cavalo!","unknown"
2489,5,2,139,"Flecha no Coelho","unknown"
2490,7,3,33,"Garoto Ixpertinho","unknown"
2491,6,3,9,"Habay e Robfilho – Os Fujões","unknown"
2492,4,2,75,"Ilhas Isoladas","unknown"
2493,1,1,250,"Jogo do Operador","unknown"
2494,5,2,67,"Pens","mdc"
2495,4,2,148,"Where is my Pen?","-"
2496,4,1,198,"The Only Chance","-"
2497,5,1,284,"Counting Cycles","-"
2498,6,3,111,"Help Vânia","dp"
2499,5,2,32,"Internal Triangle","triangle area"
2500,2,2,34,"William Xorando","bitwise, modular arithmetic"
2501,6,4,13,"Allowed Factors","dp"
2502,1,1,226,"Deciphering the Encrypted Card","-"
2503,4,2,21,"Regularity Race","-"
2504,2,2,1,"Biorythm","-"
2505,5,2,72,"Autopotential","-"
2506,4,3,28,"Medical Clinic Queue","-"
2507,2,3,1,"Hamming Code","-"
2508,2,2,191,"Fortune Teller","-"
2509,3,3,3,"Latex Editor","-"
2510,1,1,811,"Batmain","-"
2511,2,2,79,"WWW","-"
2512,2,3,10,"Reverse Game","-"
2513,2,4,26,"Xoringan","bitwise"
2514,5,2,92,"Lunar Alignment","lcm"
2515,2,2,106,"Cracker","ad-hoc"
2516,5,1,200,"Running","beginner"
2517,8,5,21,"PoGro Challenge","distance; ternary search"
2518,8,1,244,"FNDI's Staircase","distance"
2519,4,4,28,"Winning Strategy","2d fenwick tree"
2520,1,1,455,"The Last Analógimôn","distance"
2521,8,5,19,"Ask the Geographer","coordinates convertion"
2522,7,3,84,"FNDI's Network","minimum spanning tree"
2523,1,1,771,"Will's Message","beginner"
2524,6,3,86,"Strawberry Candies","dynamic programming"
2525,8,7,35,"Traveling Cacher","kd-tree"
2526,4,4,35,"Menu","fenwick tree"
2527,6,3,76,"Cheddar","dynamic programming"
2528,7,3,56,"Forbidden City","shortest path"
2529,7,7,26,"Flea Circus","treap"
2530,2,3,116,"Cheating","subsequence"
2531,4,4,140,"Shopping in FdI","segment tree"
2532,6,3,157,"Demogorgon","dynamic programming"
2533,1,1,472,"Internship","beginner"
2534,1,1,486,"General Exam","sorting"
2535,3,2,46,"Adoption Fair","beginner"
2536,2,3,26,"FHBZMIPS","simulation, dp"
2537,4,3,40,"GigaDrive","2d fenwick tree"
2538,4,3,72,"Gym","fenwick tree"
2539,2,3,49,"High Five","fenwick; mergesort"
2540,1,1,621,"Leader's Impeachment","beginner"
2541,8,4,28,"Ingrest","convex hull"
2542,1,1,268,"Iu-Di-Oh!","matrices"
2543,1,1,389,"UFPR Gaming","beginner"
2544,1,1,564,"Kage Bunshin no Jutsu","beginner"
2545,7,4,48,"Manyfile","topological sorting"
2546,4,6,77,"Allowance","segment tree"
2547,1,1,569,"Roller Coaster","beginner"
2548,2,1,152,"3D Virtual Museum","beginner"
2549,3,3,91,"Usernames","string manipulation"
2550,7,3,105,"New Campus","minimum spanning tree"
2551,1,1,296,"New Record","beginner"
2552,1,1,297,"CheeseBreadSweeper","matrices"
2553,6,4,116,"Tour in FdI","dynamic programming "
2554,1,1,299,"Pizza Before BH","beginner"
2555,6,4,16,"University Quiz","expected value; dynamic programming"
2556,2,3,21,"CEI's Reopening","ad-hoc, sorting"
2557,3,2,152,"R+L=J","parsing"
2558,7,5,18,"Vacuum Cleaner Robot","breadth-first search"
2559,4,7,29,"Friday The 13th","segment tree"
2560,4,3,147,"Aquatic Surf","priority queue"
2561,8,3,20,"Treasure","intersection"
2562,7,2,175,"Analógimôn Types","search in graphs"
2563,6,3,119,"Transfer to the Professor","dynamic programming "
2564,2,2,55,"Swap It or Not?","ad-hoc"
2565,2,4,47,"Test Tubes","ad-hoc; ternary search"
2566,7,4,66,"Trip to BH","shortest path"
2567,2,1,109,"Virus","sorting"
2568,2,5,145,"Actions","unknown"
2569,2,5,195,"The 7 x 1 Witch","unknown"
2570,2,5,91,"Californication","unknown"
2571,2,5,35,"Donor","unknown"
2572,2,5,92,"Line-up","unknown"
2573,2,5,35,"Treasure Hunt","unknown"
2574,2,5,36,"Capybara Lagoon","unknown"
2575,2,5,62,"Christmas Tree","unknown"
2576,2,5,102,"Reversing Arrows","unknown"
2577,2,5,11,"Box Game","unknown"
2578,2,5,21,"Ontarama Meraini","unknown"
2579,2,5,148,"Nagol","unknown"
2580,2,5,6,"Master Pokémon Ho","unknown"
2581,1,1,745,"I am Toorg!","unknown"
2582,1,1,713,"System of a Download","unknown"
2583,3,2,89,"Chirrin Chirrion","unknown"
2584,5,3,150,"Pentagon","unknown"
2585,7,4,24,"Incomplete Dominoes","unknown"
2586,2,2,21,"Cubenacci","unknown"
2587,3,1,86,"Jetiqui","unknown"
2588,3,2,78,"Game of Palindromes","unknown"
2589,5,4,71,"The Biggest Prime Gap","unknown"
2590,2,2,297,"Seven","unknown"
2591,3,2,209,"HameKameKa","unknown"
2592,2,2,136,"VaiNaSort","unknown"
2593,4,5,444,"Eachians I","text search"
2594,4,5,497,"Eachians II","text search"
2595,2,2,82,"Cash Roial","ad-hoc"
2596,5,1,145,"Xenlonguinho","mathematics"
2597,5,3,60,"Xenlongão","mathematics"
2598,5,1,246,"Placing Radars","mathematics"
2599,6,3,93,"Counting Radars","dynamic programming"
2600,2,1,150,"Tustin and His New Die","ad hoc"
2601,2,3,38,"Tustin and His Old Die","ad-hoc"
2602,9,1,729,"Basic Select","data selection"
2603,9,1,581,"Customer Address","data selection"
2604,9,1,494,"Under 10 or Greater Than 100","data selection"
2605,9,1,281,"Executive Representatives","data selection"
2606,9,1,238,"Categories","data selection"
2607,9,1,245,"Providers' City in Alphabetical Order","data selection"
2608,9,1,218,"Higher and Lower Price","data selection"
2609,9,1,141,"Products by Categories","data selection"
2610,9,1,152,"Average Value of Products","data selection"
2611,9,1,199," Action Movies","data selection"
2612,9,1,113,"The Actors Silva","data selection"
2613,9,1,125,"Cheap Movies","data selection"
2614,9,1,95,"September Rentals","data selection"
2615,9,1,112,"Expanding the Business","data selection"
2616,9,1,81,"No Rental","data selection"
2617,9,1,94,"Provider Ajax SA","data selection"
2618,9,1,89,"Imported Products","data selection"
2619,9,1,88,"Super Luxury","data selection"
2620,9,1,62,"Orders in First Half","data selection"
2621,9,1,83,"Amounts Between 10 and 20 ","data selection"
2622,9,1,93,"Legal Person","data selection"
2623,9,1,64,"Categories with Various Products","data selection"
2624,9,1,91,"Number of Cities per Customers","data selection"
2625,9,2,71,"CPF Validation","data selection"
2626,1,5,98,"JB6 Team","-"
2627,1,5,36,"Automaton Team","-"
2628,1,5,17,"Treasure Hunt","-"
2629,1,5,38,"Rodoido","-"
2630,1,5,151,"Greyscale","-"
2631,1,5,40,"Making Pairs","-"
2632,1,5,20,"Magic and Sword","-"
2633,1,5,155,"Barbecue at Yuri’s","-"
2634,1,5,0,"On Behalf of The Science","-"
2635,1,5,40,"Web Browser","-"
2636,1,5,72,"3-RSA","-"
2637,1,5,4,"Batera’s House","-"
2638,1,5,0,"Airport Construction","-"
2639,1,5,1,"Get a Clue!","-"
2640,1,5,0,"Mission Improbable","-"
2641,1,5,2,"Money for Nothing","-"
2642,1,5,0,"Need for Speed","-"
2643,1,5,2,"Posterize","-"
2644,1,5,0,"Replicate Replicate Rfplicbte","-"
2645,1,5,0,"Scenery","-"
2646,1,5,26,"Secret Chamber at Mount Rushmore","-"
2647,1,5,0,"Son of Pipe Stream","-"
2648,1,5,0,"Tarot Sham Boast","-"
2649,1,5,0,"Visual Python++","-"
2650,1,1,159,"Building Walls","ad hoc"
2651,3,1,174,"Upset Link","string matching"
2652,7,5,25,"How Many Trees?","ahu"
2653,1,1,277,"Dijkstra","sets"
2654,2,2,88,"Godofor","sort"
2655,4,3,40,"Dangerous Trail","bit,segment tree"
2656,4,5,22,"Rhombus","bit,segment tree"
2657,7,3,37,"Sensate","disjoint union set"
2658,4,7,147,"Acordes Intergaláticos","-"
2659,2,5,65,"Brincadeira","-"
2660,5,4,173,"Cigarras Periódicas","-"
2661,5,5,292,"Despojados","-"
2662,2,3,206,"Escala Musical","-"
2663,1,1,535,"Fase","-"
2664,6,5,230,"Ginástica","-"
2665,8,5,101,"Hipercampo","-"
2666,7,5,199,"Imposto Real","-"
2667,5,3,432,"Jogo de Boca","-"
2668,5,8,55,"K-ésimo","-"
2669,3,8,50,"Laboratório de Biotecnologia","-"
2670,1,1,729,"Máquina de Café","-"
2671,4,6,13,"Decoding the Text","-"
2672,2,4,15,"Network Mask","-"
2673,2,4,8,"Serial and Parallel Resistors","-"
2674,1,2,265,"Super Primes: Engage!","-"
2675,2,3,41,"Steal Pack","-"
2676,7,7,50,"City in the Center","-"
2677,6,4,48,"Even or Odd","-"
2678,3,2,100,"Voice Dialing","-"
2679,1,1,717,"Even Successor","ad hoc"
2680,5,4,80,"Payroll","divisors"
2681,5,5,53,"Monkeys at Hanoi Tower","recurrence"
2682,1,1,294,"Fault Detector","ad hoc"
